mid,time_stamp,from_uid,to_uid,content
21510,2021-10-28 13:06:30,6341,4538,
21511,2021-09-04 15:51:15,9132,9549,
21512,2021-09-15 07:25:18,8101,3338,
21513,2021-11-02 05:05:44,1192,3530,
21514,2021-11-25 14:30:11,7074,8726,
21515,2021-10-10 04:42:31,8672,3970,
21516,2021-09-09 17:01:02,9326,6489,
21517,2021-11-16 04:27:38,4774,695,
21518,2021-12-02 07:49:05,5495,9930,
21519,2021-09-21 11:15:42,5100,4176,
21520,2021-11-16 15:05:56,6976,7359,
21521,2021-09-22 03:40:36,4560,9908,
21522,2021-12-09 14:42:37,1616,1436,
21523,2021-09-17 09:36:28,6281,1591,
21524,2021-10-02 15:39:36,3733,587,
21525,2021-11-15 15:30:15,373,2978,
21526,2021-10-19 19:23:27,7847,1189,
21527,2021-12-10 10:17:23,1323,4152,
21528,2021-09-10 20:28:25,6777,9191,
21529,2021-11-29 15:45:46,2049,180,
21530,2021-11-10 02:29:50,580,2733,
21531,2021-11-27 21:30:39,54,1212,
21532,2021-09-11 16:40:44,3125,3144,
21533,2021-09-23 21:07:52,1455,8185,
21534,2021-10-25 08:03:06,3388,5547,
21535,2021-09-16 01:25:44,6988,462,
21536,2021-09-29 15:17:15,5468,7903,
21537,2021-09-28 12:41:23,9840,5826,
21538,2021-09-28 04:25:53,8251,6299,
21539,2021-09-11 23:07:43,9523,7800,
21540,2021-11-24 18:01:25,2035,4180,
21541,2021-09-20 03:06:10,7279,2858,
21542,2021-12-05 12:44:49,9573,9963,
21543,2021-12-05 13:14:02,6342,420,
21544,2021-10-17 03:13:59,7454,9208,
21545,2021-12-03 23:21:31,2355,4850,
21546,2021-09-06 01:14:59,2893,772,
21547,2021-10-07 10:26:34,9695,6375,
21548,2021-11-18 19:25:42,2480,7789,
21549,2021-11-18 22:29:56,7776,7524,
21550,2021-09-17 01:07:10,2531,8960,
21551,2021-11-06 10:39:05,6716,9741,
21552,2021-10-08 16:15:50,1190,3381,
21553,2021-11-15 20:43:54,2361,4040,
21554,2021-10-06 13:33:23,7478,87,
21555,2021-09-06 01:52:06,9598,7647,
21556,2021-11-11 08:31:22,305,6132,
21557,2021-09-20 21:11:28,2386,2558,
21558,2021-11-14 07:36:41,481,8217,
21559,2021-11-28 20:25:12,3297,2155,
21560,2021-11-28 08:04:10,2983,7862,
21561,2021-11-04 20:02:26,4898,5206,
21562,2021-09-09 23:51:52,6968,7418,
21563,2021-10-08 13:12:47,7707,3582,
21564,2021-12-07 10:15:24,948,8417,
21565,2021-10-30 13:57:49,9159,4237,
21566,2021-09-09 14:37:21,5586,7650,
21567,2021-10-28 03:49:19,1602,7815,
21568,2021-09-06 06:22:55,7501,839,
21569,2021-09-14 19:01:07,539,5394,
21570,2021-10-07 02:30:49,3457,98,
21571,2021-11-17 18:42:10,8749,3608,
21572,2021-10-12 18:40:14,9360,9543,
21573,2021-12-03 13:45:32,8418,2999,
21574,2021-11-01 01:09:51,3668,9551,
21575,2021-12-08 05:12:21,9870,9571,
21576,2021-12-10 06:47:02,3588,324,
21577,2021-10-12 04:58:22,288,3552,
21578,2021-10-29 23:54:58,2296,3229,
21579,2021-11-06 15:46:13,6491,5186,
21580,2021-10-14 08:20:02,5610,9382,
21581,2021-10-04 16:30:53,1714,5526,
21582,2021-11-20 06:37:43,6150,2770,
21583,2021-12-02 05:45:50,8321,4473,
21584,2021-11-12 02:01:12,3970,9006,
21585,2021-12-05 20:23:35,5288,3193,
21586,2021-09-27 00:59:47,2952,9786,
21587,2021-09-05 09:02:26,9401,519,
21588,2021-09-30 20:02:38,9106,8825,
21589,2021-10-19 01:44:18,7401,1970,
21590,2021-09-23 03:33:43,9524,9178,
21591,2021-11-20 12:06:32,5959,406,
21592,2021-11-20 18:47:02,6456,7361,
21593,2021-10-25 12:51:07,2402,2178,
21594,2021-11-13 11:36:43,8708,3763,
21595,2021-12-06 22:19:39,3971,6138,
21596,2021-10-08 06:12:30,2299,1942,
21597,2021-10-05 14:24:36,5075,8505,
21598,2021-10-11 11:55:28,8816,6311,
21599,2021-11-19 08:06:49,5346,9279,
21600,2021-10-27 10:27:54,4208,532,
21601,2021-09-18 05:27:42,8197,6470,
21602,2021-09-09 20:54:01,5202,3592,
21603,2021-09-16 15:47:04,1381,7639,
21604,2021-10-23 06:09:57,7602,2875,
21605,2021-11-14 15:27:44,2636,7516,
21606,2021-11-21 20:31:25,1301,3622,
21607,2021-09-08 22:01:49,9154,6974,
21608,2021-11-16 12:43:14,1534,926,
21609,2021-09-08 10:23:58,2887,4693,
21610,2021-09-15 05:10:08,8428,5148,
21611,2021-11-20 02:31:02,8380,8378,
21612,2021-09-16 09:51:56,279,5142,
21613,2021-09-27 21:28:54,6716,5742,
21614,2021-10-19 18:43:21,6791,3013,
21615,2021-11-11 13:29:42,8366,9109,
21616,2021-11-30 20:21:16,1234,3421,
21617,2021-09-12 12:49:47,8189,1287,
21618,2021-11-06 15:27:22,9453,4974,
21619,2021-10-19 07:35:38,1182,1882,
21620,2021-09-23 10:18:00,2370,1917,
21621,2021-11-13 02:37:35,9041,4549,
21622,2021-12-01 02:40:27,4316,8905,
21623,2021-10-04 13:52:08,1911,8869,
21624,2021-10-27 15:10:25,6667,981,
21625,2021-11-26 10:34:38,8129,1545,
21626,2021-12-05 02:32:23,8888,2723,
21627,2021-09-29 03:18:49,994,1306,
21628,2021-09-30 17:13:12,8743,8344,
21629,2021-09-07 23:18:20,6198,9975,
21630,2021-11-02 03:57:32,8276,6161,
21631,2021-10-04 19:12:38,8573,6824,
21632,2021-11-12 13:26:57,4651,7800,
21633,2021-10-31 00:38:03,4145,9412,
21634,2021-10-13 01:20:05,7628,9396,
21635,2021-12-09 12:40:59,2791,1112,
21636,2021-11-13 01:36:19,6712,120,
21637,2021-10-22 12:53:37,1104,408,
21638,2021-11-11 03:59:47,2478,4516,
21639,2021-10-23 05:17:44,6415,9099,
21640,2021-09-11 14:50:42,9459,6531,
21641,2021-10-30 17:37:54,8106,4465,
21642,2021-10-15 03:32:03,7370,7890,
21643,2021-09-16 22:32:17,8173,8608,
21644,2021-10-26 23:20:57,710,1111,
21645,2021-12-02 18:20:10,3364,6946,
21646,2021-11-12 15:02:40,8317,31,
21647,2021-12-10 18:30:57,7746,2563,
21648,2021-12-04 08:20:52,4052,6441,
21649,2021-09-11 11:55:35,2035,7726,
21650,2021-11-30 11:24:32,5076,7366,
21651,2021-10-08 22:47:38,930,4637,
21652,2021-09-10 11:49:48,9793,3927,
21653,2021-11-05 16:06:08,4786,695,
21654,2021-10-24 21:55:59,6324,6965,
21655,2021-10-01 07:43:35,7324,2820,
21656,2021-10-29 22:21:28,2845,9392,
21657,2021-10-30 06:08:55,7201,5592,
21658,2021-10-23 18:22:43,9405,8256,
21659,2021-09-04 19:52:48,4481,4827,
21660,2021-10-27 07:27:26,5330,8361,
21661,2021-11-22 16:54:40,1250,3660,
21662,2021-09-06 00:32:51,2980,5202,
21663,2021-12-05 02:10:42,7280,1057,
21664,2021-09-18 05:30:08,7218,6160,
21665,2021-12-08 12:32:26,9765,3261,
21666,2021-09-19 14:00:51,8355,5656,
21667,2021-10-29 08:12:56,9592,3583,
21668,2021-10-22 06:27:08,7332,3605,
21669,2021-11-19 03:13:20,2627,3478,
21670,2021-10-14 02:30:19,2087,7957,
21671,2021-09-12 21:04:59,700,4937,
21672,2021-11-27 15:33:32,3156,3028,
21673,2021-11-21 21:04:54,3862,1143,
21674,2021-09-29 06:31:12,8798,175,
21675,2021-10-06 23:15:16,8068,3259,
21676,2021-09-07 05:12:37,7397,5996,
21677,2021-11-29 01:29:30,2402,9336,
21678,2021-10-09 17:01:51,2071,1627,
21679,2021-10-24 13:28:35,6059,7034,
21680,2021-09-12 09:32:30,277,5265,
21681,2021-11-23 23:37:30,5637,2570,
21682,2021-11-26 08:49:36,8629,1626,
21683,2021-11-07 15:58:13,2672,2045,
21684,2021-09-27 05:06:49,7235,5951,
21685,2021-09-18 03:15:50,6277,6122,
21686,2021-11-20 11:55:21,1261,1234,
21687,2021-09-19 02:06:54,5854,5600,
21688,2021-11-28 06:39:33,4137,469,
21689,2021-10-16 06:18:54,2685,2455,
21690,2021-09-05 02:12:01,5628,6518,
21691,2021-11-13 12:41:48,7459,157,
21692,2021-10-31 02:39:35,9065,8432,
21693,2021-11-18 20:58:08,1092,7821,
21694,2021-12-10 15:01:55,8444,4311,
21695,2021-12-11 06:30:45,1328,1628,
21696,2021-09-13 16:44:57,5571,2569,
21697,2021-11-29 08:30:32,8095,4559,
21698,2021-10-08 10:06:31,183,3049,
21699,2021-11-27 22:46:44,8009,2866,
21700,2021-11-11 23:59:06,398,3968,
21701,2021-10-30 13:56:14,8803,9364,
21702,2021-11-23 17:50:44,6975,9955,
21703,2021-12-07 08:56:27,9101,3603,
21704,2021-11-30 04:32:07,7177,6286,
21705,2021-10-18 05:58:00,188,6316,
21706,2021-11-17 14:45:17,1773,2072,
21707,2021-11-24 19:51:20,3909,7549,
21708,2021-11-17 14:49:24,5945,309,
21709,2021-11-29 12:05:21,2903,2207,
21710,2021-11-19 18:36:50,6780,5240,
21711,2021-10-13 09:03:12,1139,1086,
21712,2021-09-12 03:30:07,1282,5773,
21713,2021-09-20 17:52:42,1575,1686,
21714,2021-11-04 00:26:45,239,9505,
21715,2021-10-03 01:01:46,6456,3361,
21716,2021-12-06 10:45:05,4499,3921,
21717,2021-11-13 06:37:21,1366,8483,
21718,2021-10-04 01:00:28,4621,1814,
21719,2021-10-10 05:27:42,8731,408,
21720,2021-10-11 20:52:50,1638,8469,
21721,2021-10-27 23:30:34,625,7565,
21722,2021-09-18 10:31:09,1156,8189,
21723,2021-09-25 01:33:08,9982,3712,
21724,2021-11-04 23:18:34,9630,9209,
21725,2021-09-04 18:35:47,1608,1797,
21726,2021-11-06 16:39:01,2043,1580,
21727,2021-10-30 15:48:06,4732,4054,
21728,2021-10-18 20:54:48,2702,5829,
21729,2021-11-04 15:16:54,7054,1852,
21730,2021-11-08 21:07:56,3983,5681,
21731,2021-10-02 03:08:31,8864,4361,
21732,2021-11-18 22:11:43,3690,7888,
21733,2021-10-22 07:23:11,9473,5926,
21734,2021-11-09 09:19:54,669,1748,
21735,2021-11-13 13:13:54,6776,5992,
21736,2021-10-17 01:49:35,1707,3447,
21737,2021-10-24 20:07:05,5602,4695,
21738,2021-10-30 14:04:09,8280,4439,
21739,2021-10-27 08:24:33,9275,8726,
21740,2021-09-16 07:40:08,9364,9514,
21741,2021-09-19 20:58:27,6697,8377,
21742,2021-10-03 21:31:37,700,5915,
21743,2021-11-05 18:04:31,9545,8388,
21744,2021-11-14 03:05:14,5622,4026,
21745,2021-12-10 13:48:32,4289,2159,
21746,2021-11-22 12:30:40,3214,9104,
21747,2021-10-20 12:09:51,7285,9538,
21748,2021-10-31 06:52:01,984,1424,
21749,2021-12-04 11:47:05,5327,5117,
21750,2021-12-08 23:33:44,1017,185,
21751,2021-09-24 14:00:15,7272,1557,
21752,2021-09-24 12:04:13,9200,5902,
21753,2021-10-25 21:54:44,5509,611,
21754,2021-11-02 07:04:39,1450,7288,
21755,2021-10-09 17:44:16,4600,6176,
21756,2021-10-30 03:13:06,351,7711,
21757,2021-11-01 10:34:30,6628,2004,
21758,2021-11-07 20:45:42,3116,7409,
21759,2021-10-31 17:57:25,8306,6311,
21760,2021-09-04 13:28:03,7759,2074,
21761,2021-10-17 09:17:01,666,242,
21762,2021-10-29 23:48:33,3655,2734,
21763,2021-11-30 16:53:46,1399,9373,
21764,2021-11-09 20:27:15,7199,3863,
21765,2021-11-23 07:23:33,2045,4011,
21766,2021-12-07 18:54:12,1167,342,
21767,2021-10-05 08:24:00,1885,7435,
21768,2021-11-07 15:21:17,215,8450,
21769,2021-09-16 01:22:44,7275,4907,
21770,2021-09-22 19:34:33,7755,4812,
21771,2021-09-30 22:59:32,2796,2882,
21772,2021-11-11 08:54:04,8304,1933,
21773,2021-11-27 19:59:39,622,4339,
21774,2021-11-01 16:49:06,4945,8813,
21775,2021-10-27 14:43:40,2081,7771,
21776,2021-10-26 12:24:51,7161,7406,
21777,2021-10-18 23:35:04,7023,2993,
21778,2021-10-08 13:34:55,7748,5670,
21779,2021-11-01 00:28:30,5341,4272,
21780,2021-11-10 03:15:08,3132,7684,
21781,2021-10-03 04:12:34,5107,7696,
21782,2021-12-09 12:36:21,3740,9615,
21783,2021-11-23 13:25:51,5644,9395,
21784,2021-11-02 03:45:29,2815,9358,
21785,2021-10-04 07:26:01,5810,4579,
21786,2021-12-03 12:41:54,4711,1555,
21787,2021-09-30 10:29:22,5905,7488,
21788,2021-10-28 19:23:17,1814,7354,
21789,2021-11-26 05:45:44,2166,1037,
21790,2021-09-20 11:53:13,2670,3768,
21791,2021-10-26 06:45:30,8605,1050,
21792,2021-10-20 13:01:10,3511,4351,
21793,2021-09-25 06:56:24,1762,6952,
21794,2021-09-16 00:54:35,4786,7064,
21795,2021-09-24 06:05:04,9556,5644,
21796,2021-10-14 15:28:58,9702,4186,
21797,2021-12-07 09:09:40,5958,6521,
21798,2021-10-22 15:00:19,5729,8576,
21799,2021-11-15 05:37:43,1825,5083,
21800,2021-12-01 05:26:16,3987,9027,
21801,2021-09-26 05:19:34,4930,2907,
21802,2021-11-27 23:29:48,351,5655,
21803,2021-10-30 03:56:30,6770,5669,
21804,2021-09-19 17:53:38,5278,8348,
21805,2021-12-02 01:24:46,9471,3039,
21806,2021-10-18 15:25:22,5447,3867,
21807,2021-11-26 15:43:23,6384,6020,
21808,2021-11-20 10:11:02,1766,4079,
21809,2021-10-03 16:21:14,289,3462,
21810,2021-12-09 06:18:13,7556,8869,
21811,2021-12-10 20:00:17,6467,5171,
21812,2021-11-28 05:35:13,8887,860,
21813,2021-10-02 00:45:54,3599,500,
21814,2021-10-09 06:39:56,2476,2304,
21815,2021-09-19 23:45:55,6809,5911,
21816,2021-10-31 06:38:18,2548,9800,
21817,2021-09-29 20:03:17,1012,2570,
21818,2021-10-20 16:38:44,3849,7925,
21819,2021-11-05 19:25:55,9935,4991,
21820,2021-11-25 17:31:54,61,4024,
21821,2021-09-30 09:51:42,7436,5713,
21822,2021-11-07 15:36:30,1403,4996,
21823,2021-09-09 17:49:21,5115,7728,
21824,2021-12-06 14:32:24,968,5671,
21825,2021-11-17 12:55:58,7330,2464,
21826,2021-10-09 11:35:30,2992,9983,
21827,2021-11-06 05:53:40,9937,2250,
21828,2021-09-21 22:10:16,2768,716,
21829,2021-11-30 09:47:50,5015,1342,
21830,2021-09-15 19:25:00,4161,7507,
21831,2021-10-26 01:26:46,1176,8600,
21832,2021-11-30 01:26:58,9347,5453,
21833,2021-09-17 11:50:54,4663,2995,
21834,2021-09-06 00:45:31,3476,7501,
21835,2021-10-10 16:44:12,9115,7665,
21836,2021-10-22 22:24:37,7173,4099,
21837,2021-09-21 21:33:45,4859,9423,
21838,2021-09-04 14:06:13,6064,5247,
21839,2021-10-21 17:53:46,8444,2309,
21840,2021-10-13 22:31:42,2853,7145,
21841,2021-09-29 18:50:14,6415,3691,
21842,2021-09-20 11:22:20,7322,8171,
21843,2021-12-07 21:36:23,1083,4792,
21844,2021-09-08 12:57:14,1614,4774,
21845,2021-12-11 21:47:41,2710,7079,
21846,2021-11-26 22:35:45,246,2148,
21847,2021-10-07 19:46:24,3785,8298,
21848,2021-11-06 07:46:17,5049,6946,
21849,2021-11-02 14:47:58,7797,7372,
21850,2021-11-24 00:45:21,2166,9027,
21851,2021-12-09 23:32:11,3677,8582,
21852,2021-09-11 12:41:35,8772,4684,
21853,2021-12-12 06:35:46,5845,1297,
21854,2021-11-24 23:37:47,2277,8899,
21855,2021-10-06 20:06:24,8477,3451,
21856,2021-11-19 00:58:22,7859,2899,
21857,2021-10-11 13:37:29,4837,8470,
21858,2021-10-22 19:56:49,3908,6048,
21859,2021-12-09 17:51:12,4979,724,
21860,2021-10-22 12:33:56,9801,1284,
21861,2021-11-03 04:51:58,554,9601,
21862,2021-09-04 22:32:00,2466,2240,
21863,2021-10-02 17:44:18,1462,498,
21864,2021-10-15 19:04:42,2786,5335,
21865,2021-10-06 11:27:44,574,5376,
21866,2021-10-31 07:26:37,7136,3726,
21867,2021-10-14 04:20:38,6672,4622,
21868,2021-09-05 10:34:20,1061,2540,
21869,2021-09-11 12:49:49,1539,4124,
21870,2021-12-05 16:17:04,8756,759,
21871,2021-09-04 06:29:50,1480,7569,
21872,2021-10-07 23:20:18,4778,600,
21873,2021-10-09 07:45:59,2213,318,
21874,2021-09-13 15:44:56,6400,5923,
21875,2021-10-31 02:06:38,8025,2708,
21876,2021-09-24 21:51:14,9256,9068,
21877,2021-09-18 04:45:19,2585,139,
21878,2021-10-25 05:35:21,7357,665,
21879,2021-09-09 21:54:58,2380,9004,
21880,2021-09-08 15:35:18,3448,4078,
21881,2021-11-21 05:32:27,1123,3604,
21882,2021-11-27 06:28:36,5394,4096,
21883,2021-11-27 08:21:09,1692,6913,
21884,2021-10-17 14:49:07,6666,447,
21885,2021-09-16 12:38:45,1298,2122,
21886,2021-12-08 17:42:57,6527,1820,
21887,2021-11-18 18:46:34,8411,3401,
21888,2021-10-18 22:00:43,7149,6928,
21889,2021-10-08 20:32:43,9035,5979,
21890,2021-11-11 14:47:06,5236,8957,
21891,2021-12-11 10:45:41,3108,3313,
21892,2021-11-18 15:44:49,8220,8712,
21893,2021-11-07 08:38:54,6590,9853,
21894,2021-09-08 05:05:43,2567,3036,
21895,2021-10-10 02:25:34,5523,8018,
21896,2021-11-27 07:20:56,6307,2554,
21897,2021-09-05 20:11:47,5932,9411,
21898,2021-10-26 19:41:56,7158,1340,
21899,2021-09-19 14:21:29,3251,6426,
21900,2021-11-14 01:42:18,548,9006,
21901,2021-11-09 02:00:04,4234,9608,
21902,2021-09-11 09:19:40,1256,1966,
21903,2021-09-23 20:08:10,4294,7539,
21904,2021-12-02 20:23:17,2560,9123,
21905,2021-11-16 06:14:31,3342,9923,
21906,2021-12-06 18:45:52,3334,9468,
21907,2021-09-07 14:52:31,4573,1617,
21908,2021-10-21 22:46:35,3211,129,
21909,2021-09-14 00:07:22,9732,8520,
21910,2021-11-08 11:51:06,9275,797,
21911,2021-10-30 04:12:25,3542,7155,
21912,2021-12-11 10:26:30,5723,1903,
21913,2021-10-29 00:04:21,1726,2468,
21914,2021-10-09 07:16:12,1206,1105,
21915,2021-11-02 13:54:54,7590,9271,
21916,2021-12-03 09:18:07,3000,5067,
21917,2021-09-30 14:39:56,13,8796,
21918,2021-10-27 06:23:50,4303,1818,
21919,2021-10-28 07:30:00,263,9482,
21920,2021-09-27 03:34:49,5298,9842,
21921,2021-10-20 11:35:55,8487,124,
21922,2021-11-09 05:02:19,8443,2455,
21923,2021-10-13 05:32:24,4988,717,
21924,2021-10-07 12:45:37,7125,3859,
21925,2021-09-24 12:03:22,8104,9597,
21926,2021-10-15 11:41:22,7519,3376,
21927,2021-10-03 13:53:40,7772,6022,
21928,2021-09-20 13:40:04,7806,6523,
21929,2021-10-20 01:06:34,3029,6536,
21930,2021-10-20 20:14:23,2291,3596,
21931,2021-10-06 22:22:15,5623,6772,
21932,2021-11-02 21:42:26,3743,3585,
21933,2021-09-30 13:53:59,4164,6959,
21934,2021-10-08 10:14:54,6012,3520,
21935,2021-09-17 20:18:53,5995,2963,
21936,2021-12-10 08:50:47,583,4684,
21937,2021-10-09 23:45:59,1502,1501,
21938,2021-10-29 08:17:26,6456,9934,
21939,2021-12-06 15:21:27,8844,325,
21940,2021-10-17 08:21:41,2368,2401,
21941,2021-09-15 15:43:37,1396,9017,
21942,2021-11-09 00:36:43,6729,4389,
21943,2021-10-31 06:36:06,1842,2330,
21944,2021-09-22 14:46:14,934,9885,
21945,2021-10-03 12:46:58,8153,6785,
21946,2021-09-23 00:47:49,6588,1906,
21947,2021-09-12 18:14:51,2357,5035,
21948,2021-11-17 10:59:56,5391,4823,
21949,2021-10-18 05:46:44,6670,7790,
21950,2021-09-24 19:04:46,6775,1333,
21951,2021-12-01 15:10:43,6523,8676,
21952,2021-11-21 23:33:44,7001,9725,
21953,2021-12-10 08:55:22,1137,4211,
21954,2021-11-23 01:31:10,9319,1895,
21955,2021-11-03 19:00:42,9394,5931,
21956,2021-09-18 01:39:04,778,4735,
21957,2021-10-25 19:31:23,7377,7537,
21958,2021-10-31 02:36:05,6764,416,
21959,2021-11-14 08:00:38,6146,2088,
21960,2021-09-10 05:16:36,7854,6068,
21961,2021-09-16 11:58:54,9529,1287,
21962,2021-10-21 11:21:33,8510,4181,
21963,2021-09-25 21:14:53,3550,5824,
21964,2021-11-13 08:33:40,9897,69,
21965,2021-09-09 05:41:46,9772,5886,
21966,2021-10-20 07:33:59,3742,3345,
21967,2021-11-07 14:54:19,2163,9492,
21968,2021-11-21 16:50:59,1335,5132,
21969,2021-11-01 15:58:06,8493,2719,
21970,2021-11-23 16:41:01,149,332,
21971,2021-09-21 03:54:46,775,331,
21972,2021-10-30 17:15:19,7720,1910,
21973,2021-11-14 00:40:14,9955,9996,
21974,2021-09-10 04:13:52,5349,1312,
21975,2021-10-26 22:00:44,2051,7700,
21976,2021-11-26 02:09:26,2659,1592,
21977,2021-09-28 08:54:22,7493,658,
21978,2021-10-10 03:52:38,2324,4176,
21979,2021-12-10 17:04:34,3164,6563,
21980,2021-11-29 13:05:15,1403,5614,
21981,2021-09-13 10:52:17,1132,5192,
21982,2021-11-03 04:53:22,8003,7471,
21983,2021-11-19 21:50:08,5663,4258,
21984,2021-10-11 06:06:26,4675,4484,
21985,2021-12-10 12:13:11,542,6935,
21986,2021-10-20 16:57:45,7330,3577,
21987,2021-10-31 04:58:19,1446,9730,
21988,2021-09-18 22:07:20,1406,9806,
21989,2021-10-27 19:06:19,7567,9737,
21990,2021-09-06 00:50:24,7573,9639,
21991,2021-10-01 07:09:35,788,423,
21992,2021-10-30 12:50:49,6059,6975,
21993,2021-10-15 21:32:08,1201,280,
21994,2021-11-22 21:33:47,2414,1826,
21995,2021-10-17 12:06:13,7235,3778,
21996,2021-11-07 07:11:01,3545,4745,
21997,2021-11-19 23:35:17,9553,4246,
21998,2021-11-17 01:20:53,5062,7311,
21999,2021-09-29 14:31:41,4037,3877,
22000,2021-09-17 23:41:26,8396,4043,
22001,2021-11-12 22:02:58,4861,5798,
22002,2021-09-13 11:45:45,7151,7270,
22003,2021-10-13 08:03:17,1059,170,
22004,2021-09-18 15:21:21,9942,8123,
22005,2021-10-22 16:31:45,1416,7817,
22006,2021-11-09 07:13:30,3701,3733,
22007,2021-11-05 05:09:28,551,6833,
22008,2021-11-14 11:13:42,8526,4961,
22009,2021-10-28 18:25:34,4755,7172,
22010,2021-12-08 06:37:30,4334,9161,
22011,2021-09-20 21:24:58,8960,1453,
22012,2021-09-10 08:57:12,2538,9753,
22013,2021-11-25 19:16:52,9289,3710,
22014,2021-09-06 06:26:35,9182,8284,
22015,2021-11-05 03:23:19,2507,5746,
22016,2021-11-25 06:14:32,2447,2073,
22017,2021-09-05 19:22:46,3412,4895,
22018,2021-10-11 22:04:20,4287,8349,
22019,2021-09-14 00:09:35,106,2172,
22020,2021-10-12 01:33:57,3932,8895,
22021,2021-10-19 09:16:10,6556,1290,
22022,2021-10-11 06:34:07,3472,7346,
22023,2021-11-19 00:05:12,5589,3183,
22024,2021-09-14 12:47:36,7022,8392,
22025,2021-11-25 04:03:56,188,5839,
22026,2021-09-12 06:34:14,2864,7994,
22027,2021-11-15 21:27:28,8198,904,
22028,2021-12-06 02:12:22,6044,2672,
22029,2021-09-22 20:22:56,5477,9276,
22030,2021-11-08 16:58:53,2767,2331,
22031,2021-09-19 15:29:04,4511,7693,
22032,2021-11-07 22:05:01,874,5612,
22033,2021-11-25 03:42:01,6417,6419,
22034,2021-10-30 10:57:38,4058,3323,
22035,2021-11-27 00:14:15,1412,8757,
22036,2021-10-03 02:12:35,5489,7046,
22037,2021-10-09 15:39:37,3934,3425,
22038,2021-11-05 06:08:13,3490,1949,
22039,2021-11-27 03:48:00,7367,1714,
22040,2021-11-06 03:04:02,2854,9558,
22041,2021-11-29 04:09:22,9625,3498,
22042,2021-11-24 02:48:50,4443,1853,
22043,2021-11-24 22:46:58,3111,184,
22044,2021-11-30 13:25:58,8543,1017,
22045,2021-09-23 20:34:26,6127,5397,
22046,2021-10-21 18:19:15,6281,3818,
22047,2021-12-10 18:23:27,7552,7992,
22048,2021-09-05 02:51:27,6050,8894,
22049,2021-09-19 04:22:11,293,9891,
22050,2021-10-05 20:39:27,1345,3449,
22051,2021-10-17 00:28:19,2944,1849,
22052,2021-11-18 01:10:13,9981,9474,
22053,2021-10-06 16:54:19,4315,3789,
22054,2021-10-18 11:31:08,3371,6846,
22055,2021-11-04 14:01:15,5092,9618,
22056,2021-11-28 10:46:05,2040,220,
22057,2021-11-17 09:16:04,8009,523,
22058,2021-10-13 01:06:48,2919,8123,
22059,2021-09-19 10:57:47,7212,7923,
22060,2021-10-26 04:10:11,4308,8941,
22061,2021-09-24 18:17:48,8725,810,
22062,2021-11-22 20:21:15,6870,3676,
22063,2021-12-04 01:58:02,8542,3653,
22064,2021-12-11 21:09:05,1531,4157,
22065,2021-11-05 03:51:49,6964,5341,
22066,2021-10-19 02:44:18,9467,4383,
22067,2021-10-09 13:22:18,1310,3431,
22068,2021-11-04 12:27:49,1970,770,
22069,2021-11-11 21:34:07,3568,923,
22070,2021-09-21 13:50:52,1927,9117,
22071,2021-11-03 12:01:32,342,4976,
22072,2021-10-22 07:43:22,8162,7112,
22073,2021-10-01 20:26:12,4253,5653,
22074,2021-09-30 22:49:00,5161,1281,
22075,2021-09-05 18:49:44,9467,3946,
22076,2021-11-20 22:07:02,2758,6853,
22077,2021-09-23 05:17:27,3846,6475,
22078,2021-10-23 13:18:30,144,4127,
22079,2021-11-21 08:23:01,277,8146,
22080,2021-09-23 04:39:58,6531,5394,
22081,2021-09-12 10:19:22,2602,4496,
22082,2021-11-05 05:10:58,3133,3591,
22083,2021-09-16 10:28:45,9274,2473,
22084,2021-10-26 03:38:53,9083,6455,
22085,2021-12-10 16:35:18,1373,5713,
22086,2021-09-23 17:30:19,7515,337,
22087,2021-11-17 17:33:09,2119,1371,
22088,2021-09-16 07:48:31,732,7691,
22089,2021-12-06 21:11:41,4659,9184,
22090,2021-10-11 05:55:09,8547,2308,
22091,2021-10-17 13:09:27,5275,3271,
22092,2021-09-10 19:32:24,2390,7618,
22093,2021-11-11 14:27:17,8476,2707,
22094,2021-11-18 04:06:23,1123,6807,
22095,2021-09-24 14:51:24,6360,2680,
22096,2021-09-25 05:21:11,3060,476,
22097,2021-09-16 09:56:18,4632,2973,
22098,2021-12-02 10:07:48,6025,4659,
22099,2021-11-03 18:35:58,2305,5130,
22100,2021-09-18 15:59:09,2250,8331,
22101,2021-11-10 14:25:34,3401,8363,
22102,2021-09-22 12:24:05,1319,5383,
22103,2021-11-19 18:39:52,7286,5426,
22104,2021-11-18 13:53:06,131,4172,
22105,2021-10-10 08:19:21,8595,5777,
22106,2021-10-20 23:55:57,6299,3619,
22107,2021-11-07 23:12:16,6226,8361,
22108,2021-11-25 15:09:51,1803,8016,
22109,2021-10-15 01:29:05,6310,2312,
22110,2021-12-03 14:25:30,5794,7831,
22111,2021-10-03 16:42:24,1970,7205,
22112,2021-09-26 04:14:50,7581,6450,
22113,2021-09-17 08:12:10,760,7431,
22114,2021-10-11 13:08:31,6917,2440,
22115,2021-11-27 21:49:10,7314,4931,
22116,2021-09-27 10:00:59,3296,7225,
22117,2021-11-01 08:47:24,7610,2513,
22118,2021-10-12 17:52:41,8632,7023,
22119,2021-11-09 17:00:10,5467,2147,
22120,2021-09-20 16:26:08,2070,8296,
